Date,BANKEX,AUTO,CAPITALGOOD,FMCG,IT,METAL,REALTY,MID CAP,SMALL CAP,SENSEX
07-12-2012,14183.22,10936.3,11239.27,6066.73,5644.41,10569.35,2101.86,7070.37,7445.98,19424.1
10-12-2012,14226.75,10911.82,11201.75,6081.14,5594.22,10575.51,2124.93,7116.6,7470.08,19409.69
11-12-2012,14176.21,10897.66,11166.07,6142.21,5554.76,10527.9,2083.28,7034.9,7402.1,19387.14
12-12-2012,14130.29,11000.43,11056.05,6132.31,5575.65,10452.97,2080.14,7039.07,7420.17,19355.26
13-12-2012,14086.23,11096.8,10927.33,5970.55,5549.42,10331.25,2046.54,6957.53,7348.17,19229.26
14-12-2012,14264.8,11162.4,10948.58,5975.6,5590.12,10569.9,2067.24,6999.05,7353.72,19317.25
17-12-2012,14273.06,11236.73,10901.35,5944.28,5522.03,10755.61,2071.45,7040.47,7387.33,19244.42
18-12-2012,14322.15,11286.7,11065.15,5964.05,5549.23,10946.67,2120.67,7077.37,7431.17,19364.75
19-12-2012,14374.79,11494.88,10996.06,5941.64,5623.19,11109.32,2133.13,7116.56,7463.51,19476
20-12-2012,14343.78,11406.99,10916.42,5949.4,5637.9,11241.04,2123.08,7101.79,7434.86,19453.92
21-12-2012,14151.18,11252.9,10735.11,5924.29,5623.71,11039.17,2048.55,6997.72,7325.51,19242
24-12-2012,14150.3,11304.39,10727.62,5920.24,5672.55,10980.34,2067.09,7022.91,7348.99,19255.09
26-12-2012,14342.16,11335.74,10907.9,5945.29,5662.68,11046.15,2092.37,7069.09,7375.8,19417.46
27-12-2012,14331.27,11345.97,10852.36,5916.24,5618.81,10974.36,2085.61,7037.09,7321.67,19323.8
28-12-2012,14330.47,11378.53,10904.63,5932.07,5686.98,11041.19,2089.91,7092.94,7342.2,19444.84
31-12-2012,14344.99,11426.21,10868.11,5916.22,5684.08,11070.63,2110.8,7112.89,7379.94,19426.71
01-01-2013,14555.18,11524.83,10993.44,5945.85,5685.56,11306.57,2168.74,7197.58,7452.88,19580.81
02-01-2013,14695.41,11630.82,11147.78,5930.52,5681.38,11381.57,2170.54,7238,7519.83,19714.24
03-01-2013,14682.36,11620.73,11105.04,5901.03,5744.07,11405.12,2194.27,7293.85,7589.41,19764.78
04-01-2013,14695.11,11590.59,11096.51,5884.22,5798.62,11289.77,2198.41,7314.12,7615.6,19784.08
07-01-2013,14603.42,11633.89,10932.88,5822.33,5810.45,11396.27,2176.48,7331.5,7657.34,19691.42
08-01-2013,14622.81,11644.94,10855.2,5884.63,5782.12,11286.47,2202.94,7336.11,7634.8,19742.52
09-01-2013,14608.62,11730.89,10745.09,5810.51,5737.73,11153.31,2185.35,7301.23,7615.98,19666.59
10-01-2013,14699.6,11767.84,10678.46,5808.48,5718.22,11083.5,2186.23,7265.41,7574.51,19663.55
11-01-2013,14498.54,11632.73,10540.65,5665.28,6252.26,10937.91,2144.82,7156.88,7454.76,19663.64
14-01-2013,14653.72,11579.78,10665.29,5731.77,6413.25,11075.53,2252.25,7243.06,7509.65,19906.41
15-01-2013,14759.32,11613.98,10672.05,5765.85,6398.36,11041.9,2275.88,7262.44,7504.83,19986.82
16-01-2013,14514.96,11335.09,10546.95,5750.71,6391.93,10810.27,2244.7,7164.68,7411.71,19817.63
17-01-2013,14531.22,11381.52,10481.19,5753.83,6479.06,10846.2,2290.77,7182.25,7409.18,19964.03
18-01-2013,14551.19,11298.24,10503.68,5755.41,6405.62,10780.47,2310.51,7165.46,7370.34,20039.04
21-01-2013,14520,11262.87,10660.46,5816.54,6396.8,10768.77,2280.25,7155.39,7371.65,20101.82
22-01-2013,14435.1,11206.12,10568.7,5741.07,6345.39,10688.95,2235.01,7090.05,7312.28,19981.57
23-01-2013,14496.66,11113.49,10579.72,5721.65,6332.52,10631.74,2182.67,7025.31,7246.78,20026.61
24-01-2013,14396.88,10834.39,10617.55,5780.34,6355.87,10435.61,2091.28,6848.68,7069.84,19923.78
25-01-2013,14565.06,11071.24,10759.77,5836.47,6414.26,10598.82,2183.63,6974.23,7142.71,20103.53
28-01-2013,14663.58,11185.31,10689.76,5842.71,6442.65,10628.92,2223.76,6975.84,7162.05,20103.35
29-01-2013,14589.39,11059.84,10644.9,5883.9,6410.56,10577.29,2177.77,6935.93,7096.94,19990.9
30-01-2013,14642.36,11005.95,10512.54,5886.11,6410.38,10607.33,2208.12,6933.78,7081.73,20005
31-01-2013,14580.26,10993.92,10495.62,5921.89,6393.63,10606.13,2238.57,6970.88,7074.07,19894.98
01-02-2013,14465.16,10885.84,10443.77,5934.38,6367.29,10523.82,2212.59,6967.5,7056.48,19781.19
04-02-2013,14389.34,10936.99,10377.87,5917.3,6352.02,10406.89,2201.84,6909.58,7006.73,19751.19
05-02-2013,14302.1,10905.67,10329.22,5856.54,6342.09,10330.07,2193.96,6863.7,6935.67,19659.82
06-02-2013,14253.68,10906.6,10233.28,5875.34,6381.64,10360.45,2211.18,6865.3,6952.46,19639.72
07-02-2013,14182.67,10938.82,10119.1,5877.23,6421.85,10240.7,2178.7,6805.07,6859.1,19580.32
08-02-2013,14102.99,10809.65,10167.8,5819.85,6477.18,10066.53,2152.75,6756.01,6794.14,19484.77
11-02-2013,14151.15,10821.87,10085.85,5802.01,6455.58,10072.96,2172.39,6743.99,6773.11,19460.57
12-02-2013,14240.13,10924.07,10093.56,5817.9,6415.17,10037.52,2086.33,6722.9,6738.77,19561.04
13-02-2013,14209.14,10952.75,10003.36,5776.28,6497.79,9912.37,2062.26,6704.09,6707.53,19608.08
14-02-2013,14116.72,10789.6,9776.13,5801.89,6515.36,9916.6,2037.35,6608.41,6583.07,19497.18
15-02-2013,14146.3,10836.08,9763.24,5808.34,6477.68,9904.1,2036.63,6626.86,6540.92,19468.15
18-02-2013,14164.29,10849.26,9878.03,5822.41,6445.7,9952.68,2078.9,6654.67,6587.48,19501.08
19-02-2013,14243.27,10953.54,9912.36,5865.44,6552.49,9993.25,2118.33,6729.07,6649.73,19635.72
20-02-2013,14188.86,10924.34,9865.91,5838.09,6591.69,9932.7,2134.64,6717.81,6673.72,19642.75
21-02-2013,13831.92,10760.55,9661.22,5757.36,6550.44,9612.13,2084.98,6607.44,6557.61,19325.36
22-02-2013,13855.12,10700.9,9677.21,5676.19,6605.08,9561.05,2113.12,6609.03,6564.76,19317.01
25-02-2013,13818.58,10784.87,9514.86,5658.86,6727.82,9457.97,2062.59,6529.53,6475.65,19331.69
26-02-2013,13586.39,10487.67,9282.72,5628.31,6787.55,9240.47,2023.57,6414.32,6318.36,19015.14
27-02-2013,13695.69,10553.03,9506.29,5690.34,6722.55,9343.34,2066.52,6461.73,6331.05,19152.41
28-02-2013,13203.87,10458.61,9184.5,5669.1,6754.33,9067.95,2010.35,6302.78,6206.22,18861.54
01-03-2013,13241.87,10615.61,9333.33,5664.26,6763.05,9124.8,1931.4,6320.95,6195.32,18918.52
04-03-2013,13277.13,10532.97,9160.31,5647.54,6753.38,8893.09,1887.95,6234.35,6078.12,18877.96
05-03-2013,13528.53,10720.39,9295.79,5679.24,6854.4,9128.59,1947.03,6337.72,6145.89,19143.17
06-03-2013,13616.18,10755,9525.41,5619.62,6944.59,9329.08,2034.94,6410.07,6238.02,19252.61
07-03-2013,13733.93,10832.79,9676.88,5655.1,7059.6,9288.87,2069.08,6440.81,6290.76,19413.54
08-03-2013,13979.32,10875.92,9830.36,5764.04,7010.98,9458.68,2074.4,6487.15,6333.78,19683.23
11-03-2013,13945.26,10827.25,9888.68,5758.56,6963.97,9405.46,2101.78,6501.5,6351.34,19646.21
12-03-2013,13816.85,10835.69,9799.9,5786.97,6918.99,9338.68,2075.76,6460.31,6317.65,19564.92
13-03-2013,13515.54,10669.43,9716.4,5815.76,6837.29,9231.51,2062.65,6395.63,6237.64,19362.55
14-03-2013,13796.47,10710.87,9846.34,5849.19,6883.9,9314.08,2107.61,6426.02,6231.76,19570.44
15-03-2013,13565.99,10625.27,9787.88,5849.24,6900.84,9261.94,2048.37,6386.13,6179.53,19427.56
18-03-2013,13475.58,10472.49,9784.37,5889.01,6864.3,9045.62,2023.53,6367.78,6137.85,19293.2
19-03-2013,13209.63,10337.95,9521.55,5864.86,6817.25,8810.96,1950.09,6280.68,6041.78,19008.1
20-03-2013,12932.33,10345.63,9327.75,5904.1,6825.31,8693.93,1859.03,6161.6,5901.6,18884.19
21-03-2013,12892.01,10114.98,9112.8,5869.04,6843.92,8612.14,1804.95,6095.84,5829.1,18792.87
22-03-2013,12866.93,10115.33,9123.58,5853.3,6787.91,8625.34,1781.36,6079.79,5772.93,18735.6
25-03-2013,12781.91,10036.26,8992,5829.24,6777.45,8564.01,1795.52,6060.15,5726.91,18681.42
26-03-2013,12820.89,10071.09,8825.86,5895.15,6807.8,8528.7,1760.53,6053.5,5729.03,18704.53
28-03-2013,13033.35,9994.23,9017.59,5919.19,6885.46,8758.32,1780.09,6142.06,5804.65,18835.77
01-04-2013,13115.2,9919.65,9168.97,5916.66,6910.38,8651.71,1875.69,6220.75,5938.17,18864.75
02-04-2013,13233.89,9951.64,9341.75,5920.84,6976.25,8831.05,1888.68,6309.84,6073.78,19040.95
03-04-2013,13034.76,9729.57,9127.89,5916.57,6912.64,8647.01,1838.11,6258.56,6048.75,18801.64
04-04-2013,12789,9688.29,8979.47,5824.91,6743,8491.92,1775.72,6143.27,5923.07,18509.7
05-04-2013,12742.79,9741.8,8914.64,5723.78,6730.9,8518.54,1770.2,6144.36,5914.39,18450.23
08-04-2013,12642.35,9775.72,8836.85,5767.6,6664.93,8466.73,1772.15,6133.17,5906.74,18437.78
09-04-2013,12538.86,9816.03,8768.51,5684.58,6524.71,8436.62,1748.3,6071.99,5856.92,18226.48
10-04-2013,12756.15,9883.96,8891.41,5661.74,6658.2,8465.28,1771.04,6104.13,5857.63,18414.45
11-04-2013,12951.08,9963.19,9002.46,5681.49,6794.2,8402.41,1810.14,6107.92,5894.84,18542.2
12-04-2013,13075.56,9920.53,8940.19,5792.43,6040.48,8415.35,1801.46,6099.64,5872.11,18242.56
15-04-2013,13201.03,9823.52,8991.33,5876.31,6016.25,8313.35,1803.48,6108.65,5897.52,18357.8
16-04-2013,13588.6,10072.93,9218.48,5997.26,5986.11,8373.05,1844.75,6161.39,5922.71,18744.93
17-04-2013,13715.31,10189.47,9216.14,6072.42,5917.9,8479.01,1861.92,6172.3,5940.3,18731.16
18-04-2013,14056.76,10420.11,9458.33,6097.22,5899.79,8486.25,1896.61,6218.15,5975.59,19016.46
22-04-2013,14394.94,10453.71,9773.01,6131.8,5759.68,8658.41,1961.19,6307.43,6029.5,19169.83
23-04-2013,14347.86,10465.78,9647.12,6129.94,5796.62,8635.78,1947.96,6283.69,6051.36,19179.36
25-04-2013,14544.92,10757.78,9729.04,6165.59,5701.05,8758.09,1935.55,6315.29,6056.63,19406.85
26-04-2013,14343.35,10848.28,9756.89,6116.45,5614.92,8636.85,1892.92,6275.12,6023.86,19286.72
29-04-2013,14411.38,10905.69,9764.53,6257.27,5672.99,8569.04,1921.89,6317.59,6040.18,19387.5
30-04-2013,14363.74,10957.88,9718.8,6548.52,5709.64,8651.05,1901.32,6344.04,6021.16,19504.18
02-05-2013,14531.74,10996.62,9873.17,6600.08,5855.39,8661.92,1929.41,6392.67,6055.73,19735.77
03-05-2013,14183.6,10831.43,9964.21,6577.18,5881.34,8786.5,1902.66,6375.97,6032.38,19575.64
06-05-2013,14182.29,10981.89,9955.66,6526.85,5991.62,8960.04,1906.73,6450.71,6090.16,19673.64
07-05-2013,14436.99,11105.38,10045.08,6657.58,6008.01,8967.32,1933.35,6504.85,6126.49,19888.95
08-05-2013,14453.21,11054.1,9980.1,6752.61,6007.4,8934.74,1932.82,6535.37,6155.4,19990.18
09-05-2013,14405.92,11020.69,9986.13,6759.35,6059.54,8804.54,1911.65,6506.87,6152.7,19939.04
10-05-2013,14583.82,11263.33,9990.78,6855.39,6072.63,8785.28,1918.59,6519.29,6166.34,20082.62
11-05-2013,14616.96,11268.85,9993.35,6884.57,6056.79,8834.86,1918.23,6539.54,6186.46,20122.32
13-05-2013,14380.68,11037.15,9732.19,6665.99,5951.61,8610.71,1887.6,6444.69,6114.25,19691.67
14-05-2013,14395.07,11015.2,9748.1,6659.84,5965.14,8610.34,1880.44,6462.31,6116.67,19722.29
15-05-2013,14962.99,11267.93,10040.13,6756.91,5986.41,8769.66,1956.35,6564.46,6176.89,20212.96
16-05-2013,15129.24,11199.85,10124.25,6685.58,5927.31,8822.88,1991.75,6592.21,6190.94,20247.33
17-05-2013,15214.45,11202.29,10423.08,6682.57,5946.56,8794.03,2032.03,6613.98,6199.19,20286.12
20-05-2013,15074.81,11294.29,10367.6,6670.87,5982.6,8792.95,2017.9,6587.97,6186.65,20223.98
21-05-2013,14941.46,11096.87,10333.45,6647.48,6030.51,8734.84,1965.71,6547.32,6159.83,20111.61
22-05-2013,14875.96,11052.62,9953.99,6702.64,6038.23,8685.3,1897.52,6492.77,6109.07,20062.24
23-05-2013,14452.86,10877.86,9436.96,6642.19,5999.38,8520.59,1784.56,6363.82,5974.45,19674.33
24-05-2013,14591.54,10873.02,9589.01,6659.84,5954.82,8657.35,1797.62,6387.13,5992.46,19704.33
27-05-2013,14806.48,10930.83,9652.94,6707.91,6025.25,8826,1822.88,6459.86,6039.78,20030.77
28-05-2013,14799.81,11076.54,9679.51,6757.8,6061.33,8864.14,1832.18,6498.66,6068.62,20160.82
29-05-2013,14678.93,11114.53,9626.49,6797.26,6022.75,8763.56,1786.45,6473.28,6058.72,20147.64
30-05-2013,14620.76,11369.08,9572.7,6925.17,6012.87,8666.08,1743.8,6475.92,6037.43,20215.4
31-05-2013,14261.24,11166.34,9407.38,6772.13,6065.34,8503.01,1684.92,6389.47,5943.46,19760.3
03-06-2013,14182.67,11072.26,9314.65,6748.14,6126.89,8535.18,1690.52,6405.9,5936.06,19610.48
04-06-2013,14048.54,11021.39,9386.77,6768.73,6099.11,8500.63,1676.01,6412.43,5952.22,19545.78
05-06-2013,14059.22,11047.83,9416.14,6734.78,6052.66,8534.84,1698.61,6416.51,5959.49,19568.22
06-06-2013,14176.01,11045.15,9442.28,6720.73,6041.96,8500.04,1706.68,6423.7,5968.12,19519.49
07-06-2013,13985.75,10891.55,9350.06,6707.91,6138.27,8400.1,1683.45,6388.02,5962.31,19429.23
10-06-2013,13828.43,10827.54,9271.2,6717.08,6200.13,8319.37,1657.82,6331.85,5915.24,19441.07
11-06-2013,13518.27,10691.74,9215.79,6673.02,6159.08,7976.08,1596.8,6230.49,5807.46,19143
12-06-2013,13519.3,10632.38,9183.32,6608.5,6069.56,7836.83,1594.27,6193.41,5775.07,19041.13
13-06-2013,13358.89,10385.15,9099.46,6523.17,5968.53,7746.71,1557.61,6108.46,5713.73,18827.16
14-06-2013,13624.93,10697.47,9315.4,6581.07,5993.06,7940.23,1602.17,6180.98,5772.45,19177.93
17-06-2013,13684.13,10901.11,9422.81,6616.99,6038.45,7929.71,1602.58,6201.25,5795.22,19325.87
18-06-2013,13520.27,10875.73,9342.09,6596.6,6072.74,7989.04,1600.24,6203.09,5809.53,19223.28
19-06-2013,13555.18,10802.43,9338.62,6604.45,6056.12,8091.49,1609.45,6235.79,5838.77,19245.7
20-06-2013,13015.29,10611.5,9063.84,6495.07,5926.37,7716.5,1526.08,6115.66,5738.07,18719.29
21-06-2013,12967.26,10647.87,9034.84,6486.8,6011.27,7604.88,1510.54,6037.6,5717.3,18774.24
24-06-2013,12775.43,10483.02,8772.03,6350.59,5948.02,7510,1438.21,5883.19,5593.63,18540.89
25-06-2013,12790.72,10536.52,8831.28,6385.08,5919.19,7470.75,1444.81,5856.61,5570.25,18629.15
26-06-2013,12659.01,10347.65,8761.58,6427.39,6019.03,7372.83,1440.59,5817.2,5549.67,18552.12
27-06-2013,12849.04,10392.42,8758.19,6434.29,6208.7,7405.51,1466.46,5832.58,5567.25,18875.95
28-06-2013,13257.76,10715.77,9111.38,6458.09,6255.1,7753.76,1511.02,5964.5,5643.52,19395.81
01-07-2013,13382.58,10914.67,9363.55,6594.25,6154.87,7906.25,1590.56,6072.55,5753.44,19577.39
02-07-2013,13278.44,10831.6,9307.4,6590.89,6114.98,7867.55,1562.2,6050.08,5747.95,19463.82
03-07-2013,12969.26,10744.55,9078.13,6607.89,6078.15,7623.05,1487.77,5947.75,5665.4,19177.76
04-07-2013,13006.94,10816.07,9077.9,6785.4,6244.37,7600.63,1510.92,5981.07,5677.08,19410.84
05-07-2013,13038.14,10818.24,9122.82,6845.94,6226.41,7647.58,1513.22,5991.99,5692.05,19495.82
08-07-2013,12899.57,10655.27,9134.61,6895.42,6246.22,7543.14,1486.08,5988.69,5670.28,19324.77
09-07-2013,13062.45,10685.64,9268.95,6908.11,6279.56,7577.97,1510.63,6032.43,5712.08,19439.48
10-07-2013,12981.26,10525.88,9177.9,6863.51,6321.04,7509.24,1490.75,6008.07,5710.02,19294.12
11-07-2013,13302.84,10583.89,9346.53,6962.6,6411.42,7734.18,1527.11,6048.54,5747.84,19676.06
12-07-2013,13376.26,10571.6,9528.7,6947.83,6825.82,7747.18,1518.25,6048.41,5737.16,19958.47
15-07-2013,13472.45,10634.89,9613.67,7030.41,6823.74,7782.89,1547.66,6102.81,5782.86,20034.48
16-07-2013,12821.09,10569.4,9399.05,7157.77,6809.45,7635.16,1457.29,6014.41,5737.39,19851.23
17-07-2013,12524,10487.97,9370.04,7400.33,6877.71,7496.11,1446.91,5984.46,5725.02,19948.73
18-07-2013,12779.17,10512.67,9509.57,7455.91,6903.51,7537.41,1483.57,6028.58,5738.71,20128.41
19-07-2013,12543.48,10686.71,9320.45,7441.09,7097.29,7478.28,1456.36,5993.46,5706.48,20149.85
22-07-2013,12666.25,10800.42,8801.26,7434.83,7149.11,7459.21,1448.57,5995.99,5688.21,20159.12
23-07-2013,12829.72,10837.66,8829.83,7548.43,7181.07,7518.13,1469.19,5999.29,5682.48,20302.13
24-07-2013,12237.89,10698.38,8566.81,7521.21,7255.36,7360.63,1449.89,5889.83,5601.87,20090.68
25-07-2013,12124.18,10713.65,8452.23,7270.5,7245.31,7233.24,1444.74,5837.42,5562.19,19804.76
26-07-2013,11950.47,10649.82,8373.66,7279.11,7241.32,6978.82,1421.75,5779.6,5516.32,19748.19
29-07-2013,11806.82,10688.66,8309,7084.86,7296.8,6852.92,1398.27,5703.83,5468.92,19593.28
30-07-2013,11656,10468.54,8241.13,6948.56,7362.92,6721.75,1348,5591.94,5360.56,19348.34
31-07-2013,11440.96,10568.8,8227.04,6791.78,7458.19,6882.46,1316.95,5543.13,5311.06,19345.7
01-08-2013,11578.72,10409.09,8138.13,6777.43,7443.75,6756.11,1264.51,5450.6,5247.08,19317.19
02-08-2013,11421.35,10343,8012.35,6682.23,7515.35,6509.56,1213.77,5429.04,5178.03,19164.02
05-08-2013,11531.65,10296.63,7725.33,6720.88,7582.92,6683.62,1216.61,5443.56,5193.61,19182.26
06-08-2013,11082.14,10225.15,7527.43,6585.4,7548.15,6467.02,1162.47,5301.78,5101.24,18733.04
07-08-2013,11138.81,10076.06,7491.29,6495.18,7427.1,6681.25,1221.04,5337.47,5165.97,18664.88
08-08-2013,11204.07,10215.33,7522.76,6529.51,7467.64,6855.54,1249.78,5409.14,5234.25,18789.34
12-08-2013,11084.41,10289.78,7669.58,6679.57,7512.8,7165.71,1259.61,5492.25,5315.98,18946.98
13-08-2013,11407.71,10528.32,7739.42,6725.28,7645.26,7162.11,1315.82,5554.03,5369.42,19229.84
14-08-2013,11435.55,10879.52,7677.35,6730.11,7616.03,7363.22,1345.43,5590.79,5385.49,19367.59
16-08-2013,10800.62,10619.73,7295.22,6472.11,7443.59,6953.89,1263.77,5439.05,5269.44,18598.18
19-08-2013,10433.14,10287.6,7155.75,6338.43,7466.78,7077.9,1260.51,5362.79,5211.48,18307.52
20-08-2013,10511.3,10055.58,7118.89,6343.49,7362.05,7420.4,1291.84,5340.23,5223.2,18246.04
21-08-2013,10562.4,9899.37,6963.8,6142.38,7257.55,7150.99,1248.67,5274.03,5181.12,17905.91
22-08-2013,10588.81,10096.13,7090.7,6245.55,7442.49,7739.26,1240.05,5310.17,5208.86,18312.94
23-08-2013,10791.32,10248.18,7235.68,6293.92,7544.75,7816.7,1223.57,5358.75,5247.51,18519.44
26-08-2013,10678.66,10247.83,7325.85,6320.81,7616.9,7898.57,1235.64,5390.78,5289.45,18558.13
27-08-2013,10108.72,9982.64,6980.68,6132.04,7628.73,7620.41,1186.88,5278.28,5199.66,17968.08
28-08-2013,9979.36,9991.62,6943.55,6106.25,7833.51,7763.33,1170.21,5224.13,5145.47,17996.15
29-08-2013,10142.98,10201.61,7096.23,6246.34,7905.42,7947.85,1174.45,5300.72,5180.73,18401.04
30-08-2013,10304.35,10202.17,7085.17,6342.3,8027.55,7784.89,1173.67,5300.4,5191.25,18619.72
02-09-2013,10397.96,10238.98,7158.6,6538.65,8038.65,8031.08,1208.84,5375.72,5243.79,18886.13
03-09-2013,9871.35,10081.59,6899.32,6284.28,7925.38,7808.76,1155.75,5275.98,5193.94,18234.66
04-09-2013,10077.34,10330.56,6999.33,6294.14,8095.94,8023.59,1151.03,5329.9,5230.96,18567.55
05-09-2013,11014.99,10418.55,7242.6,6468.93,7857.36,8116.96,1213.29,5420.23,5310.31,18979.76
06-09-2013,11333.44,10416.32,7443.02,6490.67,7856.42,8148.09,1211.18,5451.01,5343.81,19270.06
10-09-2013,11584.43,11039.56,7852.22,6834.87,8030.94,8354.73,1242.44,5525.51,5402.81,19997.09
11-09-2013,11792.88,11048.77,7960.13,6758.89,8011.83,8633.02,1276.43,5599.29,5462.77,19997.45
12-09-2013,11574.12,10849.63,7860.65,6780.32,7915.38,8414.31,1283.35,5596.98,5476.54,19781.88
13-09-2013,11589.03,10943.28,8039.1,6714.44,7802.4,8459.09,1318.32,5629.15,5509.42,19732.76
16-09-2013,11804.26,10985.18,7958.34,6739.87,7657.87,8370,1292.45,5598.69,5477.71,19742.47
17-09-2013,11709.39,11065.81,7905.68,6785.48,7822.59,8440.4,1281.21,5575.99,5473.2,19804.03
18-09-2013,11892.04,11067.25,7946.71,6878.16,7834.41,8441.58,1307.19,5601.25,5477.47,19962.16
19-09-2013,12697.83,11383.07,8324.25,7098.7,7819.13,8761.99,1377.05,5724.85,5541.25,20646.64
20-09-2013,12166.86,11203.65,8071.03,7023.56,7810.87,8659.64,1287.12,5677.24,5485.3,20263.71
23-09-2013,11630.57,11073.27,7806.67,6934.85,7882.21,8658.67,1231.38,5605.06,5453.36,19900.96
24-09-2013,11597.92,11189.92,7888.34,6935.81,7845.8,8572.06,1227.56,5609.63,5452.51,19920.21
25-09-2013,11489.42,11181.83,8002.52,6858.06,7849.9,8672.77,1220.71,5616.13,5448.64,19856.24
26-09-2013,11494.65,11192.48,8052.67,6896.44,7829.4,8720.76,1213.23,5627.58,5479.62,19893.85
27-09-2013,11284.26,11161.7,7938.48,6925.71,7834.89,8580.67,1195.32,5621.77,5496.88,19727.27
30-09-2013,10964.19,10996.59,7706.52,6838.02,7839.26,8371.23,1170.33,5605.98,5466.24,19379.77
01-10-2013,11257.05,11095.81,7824.15,6841.19,7846.17,8346.1,1201.82,5637.7,5492.13,19517.15
03-10-2013,11640.51,11359.56,8044.99,6780.79,8033.9,8675,1225.74,5715.72,5538.61,19902.07
04-10-2013,11611,11466.75,8005.49,6798.73,8021.65,8729.94,1245.95,5731.01,5565.54,19915.95
07-10-2013,11475.79,11444.67,7974.16,6798.88,8118.87,8809.6,1242.01,5756.91,5591.79,19895.1
08-10-2013,11552.85,11456.94,8079.15,6851.94,8098.43,8739.11,1261.54,5768.05,5621.34,19983.61
09-10-2013,11770.5,11520.22,8229.56,6880.19,8220.6,8807.51,1315.39,5816.72,5651.71,20249.26
10-10-2013,11725.04,11744.17,8244.55,6879.48,8256.85,8850.53,1319.35,5851.3,5691.51,20272.91
11-10-2013,12087.53,11959.46,8472.56,6816.26,8514.18,8718.47,1354.47,5870.6,5718.33,20528.59
14-10-2013,12154.35,12013.45,8436.84,6777.48,8711.87,8662.89,1349.79,5906.81,5747.69,20607.54
15-10-2013,11839.74,11941.51,8373.68,6788.87,8764.77,8741.39,1328.22,5829.99,5693.21,20547.62
17-10-2013,11791.18,11797.95,8181.16,6868.93,8449.78,8728.27,1316.27,5837.29,5699.98,20415.51
18-10-2013,12254.23,11930.36,8428.72,6994.48,8546.81,9017.87,1353.31,5895.23,5737.88,20882.89
21-10-2013,12327.26,12017.91,8781.49,6909.25,8501.85,9174.48,1393.36,5946.16,5810.83,20893.89
22-10-2013,12350.3,11950.09,8878.31,6903.55,8544.49,9184.74,1390.31,5987.79,5871.38,20864.97
23-10-2013,12419.69,11862.87,8929.59,6913.55,8465.03,9143.46,1370.01,5986,5855.97,20767.88
24-10-2013,12460.81,11935.8,9032.12,6924.29,8315.25,9086.3,1354.69,5995.83,5853.1,20725.43
25-10-2013,12445.26,11794.35,8886.59,6860.19,8443.43,8975.44,1323.91,5965.48,5825.75,20683.52
28-10-2013,12296.14,11790.02,8973.81,6684.88,8411.62,8828.86,1296.06,5920.07,5797.28,20570.28
29-10-2013,12831.06,12077.03,9077.73,6728.64,8450.17,9016.18,1327.65,6005.77,5827.47,20929.01
30-10-2013,12838.79,12071.3,9084.89,6804.32,8462.72,9019.7,1333.93,6021.01,5864.79,21033.97
31-10-2013,13086.92,12074.9,9151.96,6814.17,8477.73,9176.11,1343.47,6107.35,5896.11,21164.52
01-11-2013,13276.15,12230.53,9264.51,6751.68,8437.43,9305.59,1378.59,6177.4,5939.6,21196.81
03-11-2013,13259.96,12322.43,9273.37,6793.18,8454.24,9350.33,1383.83,6242.56,6020.79,21239.36
05-11-2013,13137.69,12286.85,9202.59,6621.28,8345.82,9348.93,1387.61,6297.94,6053.56,20974.79
06-11-2013,12891.62,12207.83,9153.18,6575.8,8462.12,9226.66,1362.57,6287.5,6099.74,20894.94
07-11-2013,12619.29,12084.02,9024.97,6561.52,8567.56,9285.63,1326.88,6220.47,6030.12,20822.77
08-11-2013,12458.95,12029.24,9128.93,6539.25,8561.89,9318.23,1343.67,6210.94,6013.09,20666.15
11-11-2013,12281.42,11874.36,8907.33,6457.69,8575.61,9202.44,1305.86,6160.97,5976.24,20490.96
12-11-2013,12082.21,11682.5,8771.46,6494.01,8526.79,9037.16,1290.24,6113.14,5930.58,20281.91
13-11-2013,12006.98,11736.94,8719.82,6430.19,8471.57,9054.67,1275.53,6076.79,5891.97,20194.4
14-11-2013,12326.33,12079,8883.75,6451.79,8462.29,9182.17,1304.57,6141.05,5956.17,20399.42
18-11-2013,12714.81,12222.75,9167.4,6614.37,8576.98,9263.82,1335.97,6213.36,6013.3,20850.74
19-11-2013,12758.87,12253.85,9284.52,6584.51,8600.64,9282.49,1356.11,6241.96,6032.67,20890.82
20-11-2013,12533.94,12103.28,9175.66,6526.64,8512.12,9297.62,1350.18,6235.71,6046.34,20635.13
21-11-2013,12222.07,11986.6,8957.88,6404.51,8376.97,9131,1319.3,6162.01,5991.2,20229.05
22-11-2013,12201.99,11841.63,9065.85,6365.96,8384.21,9097.83,1309.98,6154.28,5994.11,20217.39
25-11-2013,12645.09,12084.58,9412.33,6499.85,8380.41,9193.55,1339.82,6223.8,6052.45,20605.08
26-11-2013,12453.33,12144.35,9442.79,6426.07,8356.15,9126.63,1327.53,6207.69,6002.22,20425.02
27-11-2013,12442.61,12262.48,9463.11,6492.57,8301.3,9161.15,1317.32,6223.1,5993.87,20420.26
28-11-2013,12455.21,12306.41,9644.45,6486.03,8341.31,9248.1,1335.76,6273.45,6048.96,20534.91
29-11-2013,12730.3,12321.76,9816.81,6562.03,8414.25,9410.91,1355.92,6325.58,6099.52,20791.93
